source,published_at,provider,publisher_location,url,id,war_related,type_risk,negativity,risk_order,llm_confidence,IO_V1_1,IO_V1_2,IO_V1_3,IO_V1_4,IO_V1_5,IO_V1_6,IO_V1_7,IO_V1_8,IO_V1_9,IO_V1_10,IO_V1_11,IO_V1_12,IO_V1_13,IO_V1_14,IO_V1_15,IO_V1_16,IO_V1_17,IO_V1_18,IO_V1_19,IO_V1_20,IO_V1_21,IO_V1_22,IO_V1_23,IO_V1_24,IO_V1_25,IO_V1_26,IO_V1_27,IO_V1_28,IO_V1_29,IO_V1_30,IO_V1_31,IO_V1_32,IO_V1_33,IO_V1_34,IO_V1_35,IO_V1_36,IO_V1_37,IO_V1_38,IO_V1_39,IO_V1_40,IO_V1_41,IO_V1_42,IO_V1_43,IO_V1_44,IO_V1_45,IO_V1_46,IO_V1_47,IO_V1_48,IO_V1_49,IO_V1_50
gdelt,26/02/2026 14:30,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/2/25/6436692,6d7258ce6082fd45,1,Military,0,,0.95,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,26/02/2026 14:30,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/2/25/6436721,f417aaa69944f82b,1,Diplomatic,0.408,,0.95,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,26/02/2026 14:30,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/2/25/6436585,d16780271475ec2c,1,Military,0,,0.95,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,26/02/2026 15:45,mdeast.news,,https://mdeast.news/2026/02/26/%D9%88%D8%B2%D8%A7%D8%B1%D8%AA-%D8%AE%D8%A7%D8%B1%D8%AC%D9%87-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86-%D8%AA%D9%86%D8%A7%D9%82%D8%B6-%DA%AF%D9%88%DB%8C%DB%8C-%D8%A7%D9%85%D8%B1%DB%8C%DA%A9%D8%A7%DB%8C%DB%8C/,958bfbd52f8ac984,1,Diplomatic,0.079,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,26/02/2026 16:00,bbc.com,UK,https://www.bbc.com/persian/articles/cx2g7yexxdxo,0c3b987d3291116d,1,Military,0.294,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09447476,0.0,0.0,0.0,0.0,0.0,0.27483514,0.0,0.32185205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09031929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04412719,0.0,0.0,0.03960014,0.13479143,0.0,0.0,0.0,0.0,0.0
gdelt,26/02/2026 16:00,bbc.com,UK,https://www.bbc.com/persian/articles/c99jgl58vkpo,168826db1866b73d,1,Military,0.193,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,26/02/2026 16:00,mdeast.news,,https://mdeast.news/2026/02/26/%D8%A7%D9%84%D8%AC%D8%B2%DB%8C%D8%B1%D9%87-%D8%A8%D9%87-%D9%86%D9%82%D9%84-%D8%A7%D8%B2-%D9%85%D9%82%D8%A7%D9%85-%D8%A7%D8%B1%D8%B4%D8%AF-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86%DB%8C-%D8%BA%D9%86%DB%8C/,fb53bd0ee73a0244,1,Nuclear,0.062,first_order,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,26/02/2026 17:45,news.gooya.com,,https://news.gooya.com/2026/02/post-106926.php,38f5bbbc34d9c7e3,1,Economic,0.228,first_order,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,26/02/2026 17:45,news.gooya.com,,https://news.gooya.com/2026/02/post-106925.php,178bce4e43b911e8,1,Diplomatic,0.049,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,26/02/2026 17:45,news.gooya.com,,https://news.gooya.com/2026/02/post-106927.php,7014e9b020984f51,1,Economic,0.054,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33294658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40971741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25733601,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,26/02/2026 17:45,spnfa.ir,Iran,https://spnfa.ir/20260226/28181958.html,a63cf2777dd1ce52,1,Economic,0.318,first_order,0.96,0.0,0.26791103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03810826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05802997,0.10340663,0.12976889,0.10980153,0.0,0.0,0.08731226,0.08073801,0.0,0.0,0.0,0.07066439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01095695,0.0,0.0,0.00983286,0.03346921,0.0,0.0,0.0,0.0,0.0
gdelt,26/02/2026 19:30,negaheiraniannews.ir,Iran,https://negaheiraniannews.ir/%D9%86%D8%AA%DB%8C%D8%AC%D9%87-%D8%AF%D9%88%D8%B1-%D8%B3%D9%88%D9%85-%D9%85%D8%B0%D8%A7%DA%A9%D8%B1%D8%A7%D8%AA-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86-%D9%88-%D8%A2%D9%85%D8%B1%DB%8C%DA%A9%D8%A7-%D8%AF%D8%B1-%DA%98%D9%86%D9%88,4f9dee60d42c048a,1,Diplomatic,0.162,,0.99,0.0,0.10264479,0.13407521,0.0,0.0,0.0,0.08088772,0.0,0.0136109,0.09913899,0.0,0.0,0.0,0.0,0.03231554,0.0,0.0,0.03578735,0.05199454,0.0,0.0,0.0,0.0,0.32765701,0.0,0.03581321,0.05163512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00593325,0.0,0.0,0.0,0.0,0.02850636,0.0
gdelt,26/02/2026 21:00,negaheiraniannews.ir,Iran,https://negaheiraniannews.ir/%D8%B4%D9%88%D8%B1%D8%B4-%D9%BE%D8%B1%D8%B3%D9%BE%D9%88%D9%84%DB%8C%D8%B3%DB%8C-%D9%87%D8%A7%DB%8C-%D8%B3%D8%A7%D8%A8%D9%82-%D8%B9%D9%84%DB%8C%D9%87-%D8%A7%D9%88%D8%B3%D9%85%D8%A7%D8%B1-%D9%88%DB%8C%D8%B1%D8%A7,4603f8101682e1b2,1,Military,0.049,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29797956,0.0,0.0,0.0,0.0,0.70202044,0.0,0.0
gdelt,26/02/2026 22:30,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/2/26/6437084,60f1cfa47aa56db2,1,Military,0.222,,0.95,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,26/02/2026 22:30,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/2/26/6437087,319249c6be878cb0,1,Military,0.233,,0.95,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,26/02/2026 22:30,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/2/26/6436876,4f0e0059a51e6072,1,Military,0,,0.95,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,26/02/2026 22:45,spnfa.ir,Iran,https://spnfa.ir/20260226/28184077.html,7b36e910038afce8,1,Diplomatic,0.205,first_order,0.92,0.0,0.52018052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18902989,0.0,0.0,0.09001355,0.20077603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,26/02/2026 23:30,iranpressnews.com,,https://iranpressnews.com/source/245310.htm,c6fe76d347c3041d,1,Military,0.025,,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73058307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26941693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,26/02/2026 23:30,iranpressnews.com,,https://iranpressnews.com/source/245312.htm,8cbf785de3a8ef0c,1,Diplomatic,0.262,,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90197912,0.0,0.0,0.0,0.0,0.09802088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,26/02/2026 23:30,iranpressnews.com,,https://iranpressnews.com/source/245311.htm,721c21a2d3c868e3,1,Military,0.169,,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09383714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18298852,0.0,0.0,0.16421556,0.55895879,0.0,0.0,0.0,0.0,0.0
gdelt,27/02/2026 01:00,radiofarda.com,US,https://www.radiofarda.com/a/s-african-presidency-orders-probe-into-iran-s-role-in-war-games/33689090.html,29444f82f2a2d997,1,Maritime,0.054,,0.95,0.1367377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16037239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30997062,0.07015476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07345343,0.0,0.0,0.0,0.24931109,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,27/02/2026 01:30,bbc.com,UK,https://www.bbc.com/persian/articles/c3rzjln1gjno,26545c4151276aee,1,Diplomatic,0.058,first_order,0.92,0.05028866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0589809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02580114,0.0,0.0,0.06759913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13684205,0.0,0.02701431,0.0216132,0.0,0.44722607,0.06758855,0.06601991,0.0,0.03102607,0.0,0.0,0.0
gdelt,27/02/2026 02:45,bbc.com,UK,https://www.bbc.com/persian/articles/c4g27z0rd17o,eeeb323b52a53144,1,Economic,0.032,,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09834202,0.0,0.35846926,0.0,0.0,0.08484529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08457475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23432327,0.0,0.0,0.0,0.0,0.0,0.13944541,0.0,0.0,0.0
gdelt,27/02/2026 03:30,kar-online.com,,https://kar-online.com/author/b-dorbeiki/,7bb36ad0cc110b2a,1,Economic,0.273,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09968715,0.0,0.0,0.0,0.30450549,0.0,0.59580736,0.0,0.0,0.0
gdelt,27/02/2026 03:30,kar-online.com,,https://kar-online.com/112490/,1d08ea1ea70f3b9d,1,Military,0,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,27/02/2026 06:00,mdeast.news,,https://mdeast.news/2026/02/27/%DA%86%DA%A9%DB%8C%D8%AF%D9%87-%D9%85%D8%B0%D8%A7%DA%A9%D8%B1%D8%A7%D8%AA-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86-%D9%88-%D8%A7%D9%85%D8%B1%DB%8C%DA%A9%D8%A7-%D8%A8%D9%87-%D8%B1%D9%88%D8%A7%DB%8C%D8%AA-%D9%85/,7d0be55778fde19d,1,Diplomatic,0.164,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07081804,0.0,0.0,0.0,0.0,0.0,0.0,0.39820195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07375116,0.0,0.11354208,0.0,0.0,0.0,0.0,0.0,0.18236113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16132565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,27/02/2026 06:15,bbc.com,UK,https://www.bbc.com/persian/live/cge857lqvxdt,c1ebd32852b0f883,1,Diplomatic,0.081,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,27/02/2026 07:30,mdeast.news,,https://mdeast.news/2026/02/27/%D8%B1%D8%A7%DB%8C%D8%B2%D9%86%DB%8C-%D9%88%D8%B2%D8%B1%D8%A7%DB%8C-%D8%AE%D8%A7%D8%B1%D8%AC%D9%87-%D8%B9%D8%B1%D8%A8%D8%B3%D8%AA%D8%A7%D9%86-%D9%88-%D8%B9%D9%85%D8%A7%D9%86-%D8%AF%D8%B1%D8%A8%D8%A7/,08ccd1444e29d63c,1,Diplomatic,0.035,,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20193778,0.0,0.0,0.1812208,0.61684142,0.0,0.0,0.0,0.0,0.0
gdelt,27/02/2026 08:00,spnfa.ir,Iran,https://spnfa.ir/20260227/28186591.html,f9a8819c3cc7d727,1,Diplomatic,0.067,,0.99,0.0,0.53005155,0.0,0.0,0.0,0.0,0.0,0.05238876,0.07612633,0.0,0.0,0.03769786,0.0,0.06028964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24344586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,27/02/2026 08:00,spnfa.ir,Iran,https://spnfa.ir/20260227/28185487.html,89c025ee774fa632,1,Diplomatic,0.063,,0.99,0.0,0.50790629,0.0,0.0,0.0,0.0,0.10006202,0.10039997,0.0,0.05835689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23327483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,27/02/2026 08:00,spnfa.ir,Iran,https://spnfa.ir/20260227/28185949.html,26c4faf461b75dc5,1,Military,0.321,,0.99,0.04059342,0.0,0.14565413,0.0,0.0,0.0,0.0,0.0,0.15443814,0.08968459,0.0,0.0,0.10782855,0.0,0.0,0.0,0.07091297,0.0,0.0,0.0,0.0,0.08962591,0.0,0.0,0.0,0.0,0.0,0.0,0.05124231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21041636,0.03960362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,27/02/2026 08:30,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/2/26/6436987,033cc61d79d0534c,1,Military,0.273,,0.99,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,27/02/2026 08:30,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/2/26/6437148,c7a6e651bef48cb5,1,Military,0.439,,0.99,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,27/02/2026 08:30,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/2/25/6436788,7aad5942947461fe,1,Military,0.292,,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,27/02/2026 08:30,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/2/26/6437033,74abb56cfbbb103f,1,Military,0,,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,27/02/2026 08:30,news.gooya.com,,https://news.gooya.com/2026/02/post-106953.php,a67fd4a90e0c60dc,1,Military,0.231,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11778945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88221055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,27/02/2026 08:30,news.gooya.com,,https://news.gooya.com/2026/02/post-106952.php,f58cd27aef5529ba,1,Military,0.082,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25791157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31738082,0.0,0.0,0.0,0.0,0.0,0.04551002,0.0,0.0,0.24018219,0.13901541,0.0,0.0,0.0,0.0,0.0
gdelt,27/02/2026 08:45,afghanpaper.com,,http://www.afghanpaper.com/nbody.php?id=178940,6a221ffa1f5fd390,1,Military,0.393,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15294468,0.0,0.0,0.0,0.46718654,0.0,0.37986878,0.0,0.0,0.0
gdelt,27/02/2026 08:45,mdeast.news,,https://mdeast.news/2026/02/27/%D8%B1%D8%A7%DB%8C%D8%B2%D9%86%DB%8C-%D9%88%D8%B2%D8%B1%D8%A7%DB%8C-%D8%AE%D8%A7%D8%B1%D8%AC%D9%87-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86-%D9%88-%D9%85%D8%B5%D8%B1-%D8%AF%D8%B1%D8%A8%D8%A7%D8%B1%D9%87-%D8%AA/,233e722a0dab7bfa,1,Diplomatic,0.046,,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,27/02/2026 09:30,mdeast.news,,https://mdeast.news/2026/02/27/%D9%85%D8%AD%DA%A9%D9%88%D9%85%DB%8C%D8%AA-%D8%B4%D8%AF%DB%8C%D8%AF-%D8%B4%D9%87%D8%B1%DA%A9%D8%B3%D8%A7%D8%B2%DB%8C%D9%87%D8%A7%DB%8C-%D8%BA%DB%8C%D8%B1%D9%82%D8%A7%D9%86%D9%88/,96a480bda0d9c60a,1,Diplomatic,0.283,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gdelt,27/02/2026 10:45,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/2/26/6437030,7675d8876fca0d1a,1,Diplomatic,0.505,,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
gdelt,27/02/2026 10:45,balatarin.com,US,https://www.balatarin.com:443/permlink/2026/2/27/6437191,a01bd648f2d689ef,1,Military,0,,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
